battery_id,raw_cycle_index,discharge_cycle,ambient_temperature,capacity,capacity_reference,soh,voltage_mean,voltage_min,voltage_max,voltage_std,current_mean,current_min,current_max,current_std,temperature_mean,temperature_min,temperature_max,temperature_std,discharge_time,num_measurements,capacity_local_median,is_local_outlier,is_below_floor,is_anomalous,is_valid,protocol_block,segment_id,cc_duration_s,cv_duration_s,charge_duration_s,cv_time_fraction,charge_throughput_ah,charge_cc_ah,cc_time_3v8_4v1_s,charge_temp_max,charge_temp_rise,ica_peak_height,ica_peak_voltage,charge_ambient_temperature,cicli_interposti,temperature_mean_rise,temperature_max_rise,voltage_mean_rel,voltage_min_rel,voltage_max_rel,voltage_std_rel,temperature_mean_rise_rel,temperature_max_rise_rel,temperature_std_rel,discharge_time_rel,num_measurements_rel,cc_time_3v8_4v1_s_rel,charge_cc_ah_rel,cv_time_fraction_rel,ica_peak_height_rel,ica_peak_voltage_rel,charge_temp_rise_rel,charge_throughput_ah_rel,cv_duration_s_rel,charge_duration_s_rel,cc_duration_s_rel
B0005,21,10,24.0,1.8246195526864504,1.8353491942234077,0.9941538963970846,3.549292319740949,2.4724483018527317,4.188916055911241,0.2430973444996006,-1.863380178294828,-2.0160713863396573,0.002626400189938571,0.5267409991401001,32.15709350345252,24.43128509546442,38.54143406601644,3.4192563180601603,3530.25,189,1.824613268496936,False,False,False,True,B0005_p1,0,3936.328,5600.969000000001,10119.375,0.5534896176888395,1.856732743445014,1.5737033565473384,2370.8176657003023,29.71100043300344,0.0,5.144902184800763,3.9450000000000003,24.0,0.0,8.157093503452522,14.541434066016443,1.0019617147684658,0.9535279286122504,1.0001086167551183,1.0354925892850473,0.951561045604761,0.9812830535699604,1.0068835241058152,0.9667571374075381,0.9692307692307692,1.0030243045228582,0.9936787157715214,0.9743378261731809,0.9893029021210601,0.9874843554443055,0.0,0.99235266230487,0.9482394831769939,0.9651704551469892,0.9935555521901329
B0005,24,11,24.0,1.8142019357673917,1.8353491942234077,0.988477801105874,3.559759220648976,2.64956413267546,4.189876247266316,0.22886185175957943,-1.872968810287894,-2.016851865845563,0.00236452370176732,0.5116979707844124,32.36407129853099,24.74037188089418,38.52197451768004,3.3635991447660745,3491.016,187,1.8142019357673917,False,False,False,True,B0005_p1,0,3642.062,5527.343,9586.875,0.5765531520959645,1.7314068497162716,1.449917246058461,2278.3648185731486,30.37677905152779,0.0,4.90916736625408,3.9450000000000003,24.0,0.0,8.364071298530988,14.521974517680043,1.004916510552343,1.0218346718360745,1.0003378635662568,0.9748553689671708,0.975705921107104,0.9799698870056488,0.990493910232144,0.9560129267909961,0.958974358974359,0.963910181985105,0.9155168291686957,1.0149378180428417,0.943973927586193,0.9874843554443055,0.0,0.9253707637324878,0.9357746614312584,0.9143814224877813,0.9192808428364454
B0005,26,12,24.0,1.8137521577549054,1.8353491942234077,0.9882327371072072,3.558081969139198,2.5724981777366227,4.189286794768804,0.23460775776275253,-1.8826095043160833,-2.016393908986775,0.0018583785527610795,0.4942824152307196,32.3181954403762,24.733107699311514,38.582485834057856,3.3739283176724415,3470.281,186,1.8137521577549054,False,False,False,True,B0005_p1,0,3935.891,5536.688,9952.359,0.5563191601106833,1.8449986463994243,1.5690363279108874,2365.5168444097344,30.05302011094364,0.0,5.032865012561579,3.9450000000000003,24.0,0.0,8.3181954403762,14.582485834057856,1.004443024108443,0.9921133060448103,1.0001971310917785,0.9993305153216551,0.9703542992904228,0.9840533033345462,0.9935355874419302,0.9503346577607164,0.9538461538461539,1.000781680526381,0.990731828098795,0.9793188233305908,0.9677594994167082,0.9874843554443055,0.0,0.9860812360675487,0.9373567623088547,0.9492407254218995,0.9934452504631662
B0005,28,13,24.0,1.8134404914735822,1.8353491942234077,0.9880629240371364,3.555692244172496,2.5249886697730286,4.188837765892728,0.237911318298918,-1.882536787636365,-2.0158117255163046,0.0022664654273509715,0.49428703573729343,32.15709029211502,24.44798340505406,38.520294134873915,3.426023279669047,3470.0,186,1.8134404914735822,False,False,False,True,B0005_p1,0,3920.4839999999967,5530.843999999997,10758.031000000003,0.5141130379713533,1.8465002862835944,1.5664869503160288,2363.1860269963117,30.168468843680714,0.0008624557540564126,5.0049356321260685,3.955,24.0,0.0,8.157090292115022,14.520294134873915,1.0037684071116564,0.9737907216316333,1.0000899249214612,1.013402295745647,0.9515606709880341,0.9798564916442505,1.0088762212067188,0.9502577060559896,0.9538461538461539,0.999795579170342,0.989122082371345,0.9050210949140246,0.962389014978555,0.9899874843554443,0.0008624557540564126,0.9868838051729518,0.9363673778756094,1.0260844841460486,0.9895564204691727
B0005,30,14,24.0,1.8025980036306504,1.8353491942234077,0.9821553355100824,3.562746818017503,2.694621861688723,4.189110301768517,0.22392608690207388,-1.8817935155260215,-2.0193509920362724,0.001319946437255823,0.49541451927035984,32.04407000314609,24.463097121123557,38.21358592965045,3.360458061989185,3450.297,185,1.8134404914735822,False,False,False,True,B0005_p1,0,3921.547,5545.094000000001,9921.75,0.558882656789377,1.8460379461269096,1.565966092967371,2357.824224874488,30.06078601207466,0.0,5.112266466661928,3.9450000000000003,24.0,0.0,8.04407000314609,14.21358592965045,1.0057599063374005,1.0392116996921448,1.0001549931811526,0.9538310836426186,0.9383763542580235,0.9591592507249378,0.9895689417004788,0.9448620496921795,0.9487179487179487,0.9975271559499327,0.9887931990025951,0.9838314857211703,0.9830274454636067,0.9874843554443055,0.0,0.9866367020360053,0.9387798912523618,0.9463212859840296,0.9898247287890031
B0005,32,15,24.0,1.80210690024615,1.8353491942234077,0.9818877551575009,3.5614521756489204,2.64010141737067,4.18921207304098,0.22796979172772144,-1.8921861285036712,-2.0164420273602586,0.0030782527761262007,0.4770160473926998,31.931593674911532,24.32051139249706,38.1983618706913,3.385244667118977,3429.407,184,1.8134404914735822,False,False,False,True,B0005_p1,0,3908.891,5551.4529999999995,10000.25,0.5551314217144571,1.8353980169119612,1.5576230380669194,2348.2015400038044,29.84105303532721,0.0,5.08853893981833,3.9450000000000003,24.0,0.0,7.931593674911532,14.1983618706913,1.005394430076,1.0181852675929755,1.0001792911917047,0.971055567887123,0.9252554929542565,0.9581319028722197,0.9968679628916902,0.9391413339920327,0.9435897435897436,0.9934560766173897,0.9835251692658594,0.9772279829425204,0.9784649270087614,0.9874843554443055,0.0,0.9809500666704875,0.9398564647655381,0.9538084954934152,0.9866302696208347
B0005,34,16,24.0,1.802579500826209,1.8353491942234077,0.9821452541563545,3.5603420474985823,2.5739035098380962,4.188899969428112,0.23297600498562532,-1.9027629207037406,-2.016465255161054,0.0009018486465400538,0.4571130109358775,31.941655359029298,24.357321702352365,38.31926916027133,3.4008083552683144,3409.484,183,1.8134404914735822,False,False,False,True,B0005_p1,0,3899.094,5705.1089999999995,9936.031,0.5741838969705307,1.834900826301357,1.554900872726996,2344.6267525085996,29.90236309006016,0.0,4.966166217166152,3.955,24.0,0.0,7.941655359029298,14.319269160271332,1.0050810419960892,0.9926552884218438,1.0001047760884219,0.9923799338097978,0.9264292329212671,0.966290951957704,1.001451070946245,0.9336854307419595,0.9384615384615385,0.9919436875403765,0.9818063206989811,1.010767089604964,0.9549341220854132,0.9899874843554443,0.0,0.9806843372983697,0.9658703002334802,0.9476833858439473,0.9841574412018597
B0005,36,17,24.0,1.8030683142834096,1.8353491942234077,0.9824115868295804,3.5591189041401865,2.4942396831720126,4.188779799856791,0.23873643876806222,-1.9133470605822436,-2.0181069603406625,-0.00044812397487015555,0.4358942318853322,31.965008645476725,24.382419922756025,38.4787542519308,3.414795247499799,3390.422,182,1.8134404914735822,False,False,False,True,B0005_p1,0,3888.797,5578.406999999999,9989.532,0.5584252595617092,1.834661181521189,1.5529957747770773,2342.171899458154,30.108307461804788,0.0,4.9862085286700895,3.9450000000000003,24.0,0.0,7.9650086454767255,14.478754251930802,1.0047357498346154,0.9619320237253427,1.0000760854624589,1.0169169624024341,0.9291534971044368,0.977053302977005,1.005569852936042,0.928465311896761,0.9333333333333333,0.9909051102979121,0.9806033905047878,0.9830263045465633,0.9587880178882597,0.9874843554443055,0.0,0.9805562563257867,0.9444197549800621,0.952786229104605,0.9815584094339527
B0005,38,18,24.0,1.8027776247196041,1.8353491942234077,0.9822532030382449,3.557886771846508,2.4556793246645583,4.189272591516219,0.24145031412156678,-1.9131602105481538,-2.0170254305215485,0.002337558709004184,0.43619046586394566,31.966241678512723,24.355030419469987,38.54659017774874,3.433369080629228,3390.281,182,1.8134404914735822,False,False,False,True,B0005_p1,0,3909.703,5543.8279999999995,10158.782,0.5457177838839341,1.835329673902751,1.5575272695457756,2339.2184991404315,30.32132377942574,0.0,5.090231699399747,3.9450000000000003,24.0,0.0,7.9662416785127235,14.54659017774874,1.0043879201055932,0.9470607810196383,1.0001937400485812,1.0284769316097568,0.9292973358632426,0.981630997592692,1.011039371690378,0.928426699119656,0.9333333333333333,0.9896556121426897,0.9834646984403346,0.9606566451485572,0.9787904243469687,0.9874843554443055,0.0,0.9809135399450449,0.9385655584849955,0.9689290343207007,0.9868352238595003
B0005,41,19,24.0,1.8470259949329193,1.8353491942234077,1.0063621684343576,3.5520375235511907,2.632142800798914,4.187614060563439,0.23416563071224794,-1.8553455745575975,-2.01684718332263,0.005955165804640151,0.5400579358950733,32.37143341978575,24.549424447285215,38.44749852224995,3.358265608227543,3591.734,192,1.8251136435078368,False,False,False,True,B0005_p1,0,3870.953,5764.218999999999,10289.312,0.5602142300670832,1.8288344945944341,1.5455575075164543,2391.2264629518363,29.01875034428269,4.579780537720641,5.611344122164928,3.965,24.0,1.0,8.371433419785753,14.447498522249951,1.0027366830915312,1.0151159362065116,0.9997977638402038,0.9974472397751354,0.9765647451228012,0.9749441081256897,0.9889233201487101,0.983594499021125,0.9846153846153847,1.0116586756790733,0.9759066680708233,0.9861755264607382,1.0789940849133346,0.9924906132665832,4.579780537720641,0.9774421149370514,0.975877575019431,0.9813787853686,0.9770544643172651
B0005,45,20,24.0,1.847417311283644,1.8353491942234077,1.0065753792783518,3.5525668436897124,2.5027764692056795,4.1876287811083985,0.2441722414090925,-1.8746995273150975,-2.016190951623346,0.0016182635202416972,0.5078881766945342,32.70024990461686,24.917503693363493,38.992275791716615,3.4144547200965945,3552.297,190,1.8251136435078368,False,False,False,True,B0005_p1,0,4037.5310000000027,5778.547000000006,10283.077999999994,0.5619472107476,1.88243653382891,1.610631819301188,2451.7948959203723,29.356471957843606,3.8135241897085486,5.480363148574069,3.955,24.0,1.0,8.70024990461686,14.992275791716615,1.0028861096436088,0.9652243327688073,0.9998012783875619,1.0400711986742834,1.0149226428207423,1.0117066928935206,1.005469576326189,0.9727946969595314,0.9743589743589743,1.0372834258373105,1.016996342497037,0.9892261864462055,1.053808016715792,0.9899874843554443,3.8135241897085486,1.00609035552369,0.9783032937325619,0.9807841960172426,1.0190998672340776
B0005,49,21,24.0,1.8361774213478947,1.8353491942234077,1.000451264057594,3.556794038327039,2.617507742871704,4.187447226312926,0.23311973567394634,-1.873827212788385,-2.016760348146938,0.002519215784369448,0.5090210348494151,32.32266411829938,24.56596639952811,38.51424197364312,3.395181230789341,3531.578,189,1.8251136435078368,False,False,False,True,B0005_p1,0,4033.703,5752.280999999999,10281.39,0.5594847583838372,1.882375027570816,1.611056985243191,2451.835943007271,29.32754285404437,3.345382397609754,5.440282870956858,3.9450000000000003,24.0,1.0,8.322664118299379,14.514241973643117,1.004079442512789,1.0094717589511184,0.9997579319674041,0.9929921661766943,0.9708755903403845,0.9794480805325064,0.9997940267240717,0.9671208095209797,0.9692307692307692,1.0373007916712103,1.017264803732429,0.9848913978494797,1.046101060676537,0.9874843554443055,3.345382397609754,1.0060574827803275,0.9738564813568581,0.9806231971681751,1.018133654394653
B0005,53,22,24.0,1.8257807475776242,1.8353491942234077,0.9947865797550137,3.5614100044534203,2.694074478000972,4.187344026387161,0.22484633144049296,-1.883193546754683,-2.0160230713598764,0.0037933120349866447,0.49304941109665107,31.98795810666763,24.21658146702539,38.165816144899125,3.404274898198559,3492.907,187,1.8251136435078368,False,False,False,True,B0005_p1,0,3997.75,5619.313,10081.797,0.5573721629189716,1.8701735128097836,1.5970442529118307,2437.1764295311086,28.938506516868497,3.368368268458692,5.530270941104527,3.955,24.0,1.0,7.98795810666763,14.165816144899125,1.0053825251891801,1.0390005949205925,0.9997332928642022,0.9577509388834254,0.9318306532848386,0.9559356566807501,1.0024718791680893,0.9565307761633742,0.958974358974359,1.0310987760030301,1.0084167868494853,0.9811724813476392,1.0634046858487252,0.9899874843554443,3.368368268458692,0.9995362396450355,0.9513451074144068,0.9615863231859231,1.0090588763863437
B0005,57,23,24.0,1.8251136435078368,1.8353491942234077,0.9944231044709169,3.5566107947817986,2.6237674644021887,4.187438187636325,0.23067449635182954,-1.873239184822504,-2.01719076462715,0.00343888873867598,0.51045002675325,31.894456524691385,24.054990657817566,38.16526203587147,3.436465900023053,3511.594,188,1.8251136435078368,False,False,False,True,B0005_p1,0,3951.328,5738.312999999999,10797.328,0.5314567641179373,1.8616414126295429,1.581507814824853,2423.460487953216,28.754789972770777,3.443099215280842,5.467621069736412,3.995,24.0,1.0,7.894456524691385,14.165262035871471,1.0040277130410327,1.011885892059657,0.9997557739727745,0.982576473638825,0.9209232800797433,0.9558982643715598,1.011951305787949,0.9616482014524429,0.9641025641025641,1.0252959582827657,0.9986066610835957,0.9355521977411523,1.0513578679820823,1.0,3.443099215280842,0.9949761583092562,0.9714917103500883,1.0298325716886003,0.9973416526580949
B0005,61,24,24.0,1.8255815042203762,1.8353491942234077,0.9946780209271487,3.5586742170266272,2.5010798299873738,4.18774138117799,0.23845858592777874,-1.9139593751505897,-2.0161148625656655,0.0012614422239159216,0.4336815885962881,31.78039681801023,24.024851602995685,38.27549578575718,3.4449494445307676,3431.9370000000054,184,1.8251136435078368,False,False,False,True,B0005_p1,0,3956.453,5701.157000000001,10099.218,0.564514698068702,1.860069384502559,1.5817888684588537,2417.1720257197526,28.688602374299098,3.4775103803841283,5.57226589001192,3.955,24.0,1.0,7.780396818010232,14.27549578575718,1.0046102151018579,0.9645700044747754,0.9998281617861173,1.015733425998046,0.907617710675034,0.9633370431194627,1.0144494926438798,0.9398341731840576,0.9435897435897436,1.0226354920016631,0.9987841259234176,0.9937458737812913,1.0714798101827203,0.9899874843554443,3.4775103803841283,0.9941359693792458,0.9652012298569946,0.9632479114262161,0.9986352369846486
B0005,65,25,24.0,1.8140311275083907,1.8353491942234077,0.9883847352960877,3.564103182686905,2.6849988185249796,4.188261122540052,0.22371289710668404,-1.9030532722310995,-2.0168636304742815,0.0031353992245556606,0.45609178373993275,31.688747146342205,23.93622764909489,37.982160799183106,3.4231952488727075,3431.125,184,1.8251136435078368,False,False,False,True,B0005_p1,0,3944.657,5736.312000000001,10078.719,0.5691509010222431,1.860519291022216,1.5793087681621658,2410.43447053897,28.633407089003214,3.4116860815204255,5.56712674116084,3.955,24.0,1.0,7.688747146342205,13.982160799183106,1.006142806743334,1.0355004631789304,0.9999522506453218,0.9529229846516906,0.8969263710005718,0.9435422519016551,1.008043438475732,0.9396118074038494,0.9435897435897436,1.0197850274985683,0.9972181237492821,1.0019072335667072,1.0704916135775786,0.9899874843554443,3.4116860815204255,0.9943764272125801,0.9711529426822374,0.9612927482703829,0.9956578475766433
B0005,69,26,24.0,1.8147691941158939,1.8353491942234077,0.9887868749051747,3.559588063594272,2.547109116468133,4.187338767288234,0.23399060506233524,-1.9134590742247914,-2.024643671910137,0.0011043615738374486,0.434873129767018,31.596747992569153,23.811534187517502,38.11100191887773,3.461139819499428,3412.406,183,1.8251136435078368,False,False,False,True,B0005_p1,0,3931.484,5695.313,10617.375,0.5364144150508011,1.848220933845893,1.5692818772289958,2400.3221119499926,28.589954117359028,3.4746330277194453,5.390411890412609,3.995,24.0,1.0,7.596747992569153,14.111001918877733,1.0048681930849221,0.9823217245655895,0.999732037248171,0.9967017040154073,0.8861942626923874,0.9522366906196894,1.0192171439366287,0.9344856189313243,0.9384615384615385,1.0155067813948981,0.9908868745566051,0.9442794198578417,1.0365114700464562,1.0,3.4746330277194453,0.9878034255089229,0.9642118454237497,1.0126689307606709,0.992332894145679
B0005,73,27,24.0,1.813969388710352,1.8353491942234077,0.9883510965758742,3.556833231052199,2.471314764334132,4.187560306288175,0.23947202414141244,-1.913620909902553,-2.017291134571006,-3.060676830687782e-05,0.43491395027052004,31.565586498787077,23.754765330883426,38.18831137948753,3.480274215150429,3410.688,183,1.8199041089501267,False,False,False,True,B0005_p1,0,3931.469,5763.2029999999995,10564.157,0.5455431039125981,1.8498397720271518,1.5697243259822042,2393.0435301491525,28.50176643400805,3.469578186012523,5.636894795782652,3.955,24.0,1.0,7.565586498787077,14.18831137948753,1.004090506580375,0.9530907669206169,0.9997849299439974,1.0200502471549209,0.8825591365787383,0.957453677007182,1.0248517340148726,0.9340151455195076,0.9384615384615385,1.0124274241949238,0.9911662486248205,0.9603491465106275,1.0839071725976521,0.9899874843554443,3.469578186012523,0.9886686326232393,0.9757055670481483,1.0075930796056327,0.992329108045211
B0005,77,28,24.0,1.802765665167823,1.8353491942234077,0.98224668681135,3.5624410850948944,2.6613903306108773,4.18805176248713,0.22469381728284948,-1.9025819745719061,-2.01713712589233,0.0037901043107805275,0.45735642874148813,31.59124667045208,23.79410930748377,37.998541119085836,3.455173082508427,3410.718,183,1.8147691941158939,False,False,False,True,B0005_p1,0,3921.078,5724.859999999999,10143.984,0.5643601172872511,1.848052507926951,1.5667210877391395,2389.5312068013627,28.530897709955585,3.522036062068956,5.432776201663724,3.955,24.0,1.0,7.59124667045208,13.998541119085836,1.0056735982354463,1.0263955801520406,0.999902265687367,0.9571012926261784,0.8855525091286071,0.9446476263963323,1.0174600925166521,0.9340233610039979,0.9384615384615385,1.0109414618899586,0.9892699230510658,0.9934737568386177,1.0446576183232696,0.9899874843554443,3.522036062068956,0.9877134082947312,0.9692141284232503,0.9675176237943327,0.9897063500477048
