battery_id,raw_cycle_index,discharge_cycle,ambient_temperature,capacity,voltage_mean,voltage_min,voltage_max,voltage_std,current_mean,current_min,current_max,current_std,temperature_mean,temperature_min,temperature_max,temperature_std,discharge_time,num_measurements,capacity_reference,soh,capacity_local_median,is_anomalous,is_valid,protocol_block,segment_id,temperature_mean_rise,temperature_max_rise,voltage_mean_rel,voltage_min_rel,voltage_max_rel,voltage_std_rel,temperature_mean_rise_rel,temperature_max_rise_rel,temperature_std_rel,discharge_time_rel,num_measurements_rel
B0025,30,10,24.0,1.8253563336445804,3.4061977189259807,1.7970500760271888,4.190430872833885,0.2743031254537046,-1.0616392954595641,-4.027391825734414,0.004483366830661881,1.7726576585206468,32.54793058844526,26.14548341054868,41.027186904575295,4.088404871300384,6431.219,595,1.847111177186175,0.9882222338263714,1.8253563336445804,False,True,B0025_p1,0,8.547930588445261,17.027186904575295,0.9995320705864859,0.9488316005078314,0.9971147184197391,0.9901111251125343,0.9364140427329134,0.9635788896908206,0.9799066028869409,0.9910191848370444,0.9429477020602218
B0025,34,11,24.0,1.8214180552626154,3.431364532702854,1.9099130781506344,4.197641122625931,0.2606260247324691,-1.0590758191027096,-4.027595208325832,0.004890389760649614,1.7715544694180327,32.95568065114475,26.576468758844456,41.20659187421087,3.9817315714346453,6442.203,593,1.847111177186175,0.986090105327228,1.8253563336445804,False,True,B0025_p1,0,8.955680651144753,17.206591874210872,1.0069171490699493,1.0084225848501551,0.9988304002694839,0.9407429323112989,0.9810825014535729,0.9737315263192476,0.9543392057771412,0.9927117651591032,0.9397781299524565
B0025,36,12,24.0,1.830315627968932,3.437199999112006,1.9344488971472638,4.200877212432817,0.25868037282669615,-1.0596169539874956,-4.028474225036271,0.008092210324098516,1.7718670343332463,33.31259035127085,26.983382387627444,41.458124206642374,3.9373132828377226,6427.079,589,1.847111177186175,0.990907125989661,1.8214180552626154,False,True,B0025_p1,0,9.312590351270849,17.458124206642374,1.0086295381630337,1.0213773492826572,0.9996004291458683,0.9337200024984654,1.0201814683587846,0.9879658943897927,0.9436930551009685,0.9903812312196625,0.9334389857369255
B0025,38,13,24.0,1.8175491643824844,3.4349851634526334,1.8425883947903754,4.20189282071032,0.2626981593999096,-1.0597552847363263,-4.029721928809883,0.03046127232114153,1.7717148438855492,33.27639301328207,26.96989321715805,41.50830652935,3.9409282147039355,6417.156,585,1.847111177186175,0.9839955422452024,1.8175491643824844,False,True,B0025_p1,0,9.276393013282068,17.50830652935,1.0079796054652572,0.972875558132002,0.9998420935456349,0.9482224081049878,1.0162160997527196,0.9908057426317668,0.9445594799576539,0.9888521457739425,0.9270998415213946
B0025,40,14,24.0,1.810901200296979,3.4358715577304486,1.8285852544110042,4.200832471783116,0.26252258706779347,-1.059854592361014,-4.028724169575779,0.008863039345181947,1.7716578967487187,33.13052620279671,26.840841260921778,41.369681799861574,3.9545358823071743,6398.907,581,1.847111177186175,0.9803964280350699,1.812563150045885,False,True,B0025_p1,0,9.130526202796709,17.369681799861574,1.008239713533247,0.9654819844773002,0.9995897830902042,0.9475886708152554,1.0002365912279558,0.982960884660057,0.9478209581512417,0.9860400647199322,0.9207606973058637
B0025,42,15,24.0,1.8083032603084233,3.437200278486185,1.8355395996102943,4.2006834078208275,0.2618235635547514,-1.0604451363745762,-4.030782136338009,0.017170204462116916,1.7719426727856373,33.262538649813465,26.879810126294203,41.46226760798129,3.9398493039544578,6384.75,577,1.847111177186175,0.9789899398817615,1.810901200296979,False,True,B0025_p1,0,9.262538649813465,17.46226760798129,1.008629620144021,0.9691538367945789,0.9995543132601808,0.9450655097837016,1.014698373284203,0.9882003719981064,0.9443008872300206,0.983858540719624,0.9144215530903328
B0025,46,16,24.0,1.7928016149381065,3.3887362465772446,1.9492783916128957,4.176908127442872,0.2793078291380924,-1.061164896269225,-4.027991609867125,0.004450321459459288,1.7729038430215145,33.455906862521594,27.38742094844262,41.32045149274522,3.751599869680929,6284.063,565,1.847111177186175,0.9705975672071879,1.8083032603084233,False,True,B0025_p1,0,9.455906862521594,17.32045149274522,0.9944080868801836,1.0292072329104158,0.993896975693034,1.0081758583801848,1.0358815951090063,0.9801749115609089,0.8991813676517922,0.968343169735727,0.8954041204437401
B0025,50,17,24.0,1.812563150045885,3.3997812429989795,1.7363301713780446,4.198430576015103,0.2868693925570401,-1.0644657893096274,-4.0277556636915905,0.004809562587394428,1.7740182187670137,33.359161719231366,27.278235740158276,41.29100352861782,3.7589966198176104,6370.937000000005,559,1.847111177186175,0.9812961842432683,1.807772607491239,False,True,B0025_p1,0,9.359161719231366,17.29100352861782,0.997649187090455,0.9167718571097523,0.9990182510222438,1.035469707299918,1.0252832976841726,0.9785084333142932,0.9009542166056027,0.9817300254256884,0.8858954041204438
B0025,52,18,24.0,1.807772607491239,3.4092528162288933,1.7105280581137303,4.201378297006623,0.2814034742945381,-1.0636693462251967,-4.028543330165215,0.004504843262715071,1.7735125235673492,33.19907517017467,27.155818753476673,41.08913600776219,3.731783763945216,6359.812,567,1.847111177186175,0.978702651913534,1.807409052434889,False,True,B0025_p1,0,9.199075170174673,17.089136007762193,1.0004285739562275,0.9031484969420787,0.9997196624225592,1.015740196483344,1.0077460363507713,0.9670846272152107,0.8944318544638395,0.9800157176978196,0.8985736925515055
B0025,54,19,24.0,1.8048055175003972,3.413290161572333,1.6755342791432475,4.201267329262803,0.2802094988553024,-1.063944284256531,-4.027516600690674,0.005444848316188652,1.7735736182091215,33.10915637159371,27.025078005866863,41.020672808164036,3.7226311959304277,6346.156,563,1.847111177186175,0.977096311143423,1.8048055175003972,False,True,B0025_p1,0,9.109156371593713,17.020672808164036,1.0016133132120781,0.8846719927247982,0.999693257603105,1.0114304812238364,0.9978955556027522,0.9632102530027713,0.8922381720587479,0.9779113953309192,0.8922345483359746
B0025,56,20,24.0,1.800538555899242,3.418321145613461,1.6704419000715314,4.201007650907643,0.2774190300830893,-1.0644931821377202,-4.02700237666114,0.005047689637102718,1.7736360342382804,32.8730319628199,26.87253908617082,40.73588950026045,3.771411918825551,6328.172,559,1.847111177186175,0.9747862381744231,1.800538555899242,False,True,B0025_p1,0,8.873031962819901,16.73588950026045,1.0030896308867028,0.8819832472916765,0.9996314670336283,1.0013581418325976,0.9720284512878563,0.9470941919546316,0.9039299085582511,0.9751401494722243,0.8858954041204438
B0025,58,21,24.0,1.7942356098033032,3.4228002445936747,1.7016507714607274,4.200640308563649,0.27280921158621285,-1.0611486398597036,-4.027487021545032,0.005449243485488303,1.772001695212777,32.8903015920882,26.819965319318538,40.76227622359968,3.687202047041496,6326.062,557,1.847111177186175,0.9713739118489767,1.7961223845359495,False,True,B0025_p1,0,8.8903015920882,16.762276223599677,1.0044040005879034,0.8984613431362388,0.9995440577745305,0.9847187667946443,0.9739203154288083,0.9485874327183753,0.8837465333821003,0.9748150088604669,0.8827258320126783
B0025,65,22,24.0,1.807409052434889,3.4103062616510487,1.8891035060983299,4.199028873312285,0.2726714857312039,-1.057828326267502,-4.029754792125187,0.005434986874264781,1.7710578297893387,32.07013291213046,26.151023423681288,39.71112605386658,3.656087418697095,6352.843,555,1.847111177186175,0.9785058283217327,1.7961223845359495,False,True,B0025_p1,0,8.070132912130461,15.711126053866579,1.0007377023659514,0.9974352563278907,0.9991606161057196,0.9842216382947979,0.8840719642547454,0.88910220364759,0.8762889965869849,0.97894182910856,0.8795562599049128
B0025,67,23,24.0,1.7902504816962075,3.4104689136383888,1.756482386846181,4.200691577023061,0.27692734094770227,-1.0619681305424282,-4.028900600933191,0.0059730062396821885,1.772735614527799,32.18349666127279,26.242111136505635,39.797043058510575,3.6641842549670454,6309.172000000006,549,1.847111177186175,0.969216419567886,1.7951789971696264,False,True,B0025_p1,0,8.183496661272791,15.797043058510575,1.0007854317965679,0.9274121053206882,0.9995562571251514,0.9995833648145142,0.8964908071004308,0.8939642993304756,0.8782296417953679,0.9722123430156415,0.8700475435816165
B0025,69,24,24.0,1.7961223845359495,3.4208452515825636,1.8323981556137667,4.199965507353377,0.2690806882383923,-1.0623591353414312,-4.028134432056257,0.0071363997758972265,1.773277151658895,32.133961271398654,26.235453942984385,39.64019141128942,3.6426513655567065,6284.297,545,1.847111177186175,0.9723953851397835,1.7942356098033032,False,True,B0025_p1,0,8.133961271398654,15.640191411289422,1.0038303174451075,0.9674951733133027,0.99938348855404,0.9712604715571663,0.891064273249876,0.8850879689699437,0.8730686508522879,0.9683792279836658,0.8637083993660856
B0025,71,25,24.0,1.7912236690350776,3.426965494192803,1.8971268658440401,4.200628533399999,0.2644588381686,-1.0638074812423732,-4.028496319452566,0.005573763624208927,1.7739077735437305,32.19734869129393,26.19622065765121,39.75344188854835,3.705584186143065,6265.969,541,1.847111177186175,0.9697432894991007,1.7927296394191905,False,True,B0025_p1,0,8.197348691293932,15.753441888548352,1.00562627272237,1.0016715418774855,0.9995412558695846,0.9545776679429732,0.8980082779429864,0.8914968825353895,0.8881523542456989,0.9655549734185993,0.8573692551505546
B0025,73,26,24.0,1.7854822365303245,3.4343195510923628,1.9934958310371553,4.200021709929957,0.25825410988849684,-1.0603658561835867,-4.030782393095651,0.004617963619156729,1.772564265185778,32.128660226085096,26.170530846818277,39.57317189988566,3.67148195169613,6266.641,539,1.847111177186175,0.9666349587306737,1.7912236690350776,False,True,B0025_p1,0,8.128660226085096,15.573171899885658,1.0077842847717542,1.052553774211051,0.9993968619798337,0.9321813846768996,0.8904835510246055,0.8812952939527505,0.8799787496836045,0.9656585253101163,0.8541996830427893
B0025,77,27,24.0,1.7677890780323617,3.379891621690332,1.9679550948765454,4.179880908916163,0.2831766559019388,-1.0606190479243294,-4.027217905704875,0.006979406727267191,1.7725446231125621,32.16680073898097,26.291996929686196,39.45687787991913,3.538344683258347,6198.75,531,1.847111177186175,0.957056131686318,1.7907370753656426,False,True,B0025_p1,0,8.166800738980967,15.456877879919134,0.9918126749410422,1.0390684195775315,0.994604350245107,1.0221405859554962,0.8946617917699162,0.8747141444496042,0.8480684833231648,0.9551968564604361,0.8415213946117274
B0026,3,0,24.0,1.8132504303869899,3.404890220315493,1.98069037313681,4.185453870728775,0.2669668516674607,-1.0495360191773455,-4.027935564812271,0.002538134600464907,1.7661882274192156,32.764485625071856,26.41603138908335,40.711455499237935,4.0744034355411,6515.422000000006,641,1.8142913014068198,0.9994262933306118,1.8139133594815096,False,True,B0026_p1,0,8.764485625071856,16.711455499237935,0.9932029103639574,1.0264335072980846,0.9985780717742729,1.027155639004952,1.0,1.0,1.020230141707273,1.003994452577241,1.0158478605388273
B0026,5,1,24.0,1.8149760087078302,3.418631404129339,1.9296821070764223,4.191986600147927,0.26289196776483414,-1.0501897262481419,-4.029362314258353,0.002675384267946554,1.7663235849388792,32.560591865941106,26.345453817866563,40.56984371986605,4.081817976648714,6516.219,637,1.8142913014068198,1.0003773965627678,1.8142913014068198,False,True,B0026_p1,0,8.560591865941106,16.56984371986605,0.997211199287438,1.0,1.0001366698494834,1.0114775128528448,0.9767363690405871,0.9915260654957109,1.022086741929757,1.00411726635334,1.0095087163232963
B0026,7,2,24.0,1.8135354175561993,3.4453022579697716,2.169258771295841,4.19141376026019,0.246039741687949,-1.0474152615120338,-4.027846247982629,0.0022300953649009077,1.7648685061694613,32.70948277164228,26.842146069678503,40.420735413096146,3.9286837575573674,6489.5,631,1.8142913014068198,0.9995833723889684,1.8139133594815096,False,True,B0026_p1,0,8.709482771642278,16.420735413096146,1.0049910594127829,1.1241534361234198,1.0,0.9466385302730136,0.9937243489484157,0.9826035448465248,0.9837419514554065,1.0,1.0
B0026,9,3,24.0,1.815149273310334,3.4281919482774947,1.898741105703338,4.188502919522219,0.25990886047812817,-1.0511342688931857,-4.028749226179444,0.0031754521995803935,1.7667883493569287,32.89402601565415,26.73411994275517,40.839359753382105,3.9936120968969946,6471.25,625,1.8142913014068198,1.0004728964432827,1.8135354175561993,False,True,B0026_p1,0,8.894026015654148,16.839359753382105,1.0,0.9839657520481643,0.9993055229322456,1.0,1.0147801475321867,1.0076536872656008,1.0,0.997187764850913,0.9904912836767037
B0026,11,4,24.0,1.8142913014068198,3.433945869545595,1.9095478812878097,4.191429313781171,0.2573070459710433,-1.051239794627214,-4.028704122042971,0.002372958802629003,1.7668684646520203,32.88851048708752,26.66618164782183,40.762597974826,3.970379482930641,6466.672,621,1.8142913014068198,1.0,1.8133929239715947,False,True,B0026_p1,0,8.888510487087522,16.762597974826,1.0016784128062,0.9895660400670259,1.0000037108054396,0.9899895120839722,1.0141508432235748,1.0030603244337633,0.9941825561915728,0.996482317589953,0.9841521394611727
B0026,15,5,24.0,1.3863373424430125,3.2986715430208906,2.0442560844271522,3.9865474622465253,0.23187895933177424,-0.8176606997984731,-4.028710959917574,0.004266984341373865,1.6182611067273855,31.60887613480477,26.28928363042606,39.78739652537364,3.812855735507267,6410.672,611,1.8142913014068198,0.76412059153237,1.8132504303869899,False,True,B0026_p1,0,7.60887613480477,15.787396525373637,0.9622190334699077,1.059374534764338,0.9511223874015847,0.8921548842359966,0.8681486239236531,0.9447050573239155,0.9547386283384474,0.987852993296864,0.9683042789223455
B0026,19,6,24.0,1.8165277958816064,3.395711592779412,1.8584184081271529,4.1842030048921135,0.275888205168666,-1.051071206615797,-4.028058491701451,0.007320773684125001,1.7668300570243751,32.4909596779559,26.458131735942853,40.12859054534907,3.792431624194329,6474.156,613,1.8142913014068198,1.001232709693891,1.809804813280106,False,True,B0026_p1,0,8.4909596779559,16.12859054534907,0.9905255143270486,0.9630697208167422,0.9982796364710057,1.0614805692316232,0.9687915573352641,0.9651218319125199,0.9496244332645675,0.9976355651436937,0.971473851030111
B0026,22,7,24.0,1.8085638576011063,3.4209107644287986,1.9288388497995346,4.189253474215399,0.262287793561101,-1.0489813674620347,-4.028495234172356,0.0024839459442753376,1.7655929653054623,32.63416073863936,26.47590651334998,40.39287009990307,3.9364075334713657,6460.75,607,1.8142913014068198,0.996843150931015,1.8085638576011063,False,True,B0026_p1,0,8.634160738639359,16.39287009990307,0.9978760862989733,0.9995630071534605,0.9994845925102235,1.0091529510713737,0.9851303439805198,0.9809361070105838,0.9856759840370886,0.9955697665459589,0.9619651347068146
B0026,24,8,24.0,1.804936077644182,3.4290052342029878,1.935441772448038,4.190404777859946,0.2580620036365273,-1.0490946281054965,-4.027850787866815,0.003353708617280294,1.765710418330214,32.646683898798194,26.420629809971153,40.37811271633581,3.899125028757,6448.907,603,1.8142913014068198,0.9948435933328988,1.806556213274488,False,True,B0026_p1,0,8.646683898798194,16.378112716335806,1.0002372346524826,1.002984774202183,0.9997592739686523,0.9928942136170218,0.9865591968185017,0.9800530370967789,0.9763404492355654,0.9937448185530473,0.9556259904912837
B0026,26,9,24.0,1.8049315924982108,3.4422746572295977,2.0842440571468894,4.188068725985081,0.24805439032853877,-1.042943784297617,-4.03024351282461,0.0049785783479378365,1.7622126808600458,32.95341147758712,26.668129241717903,40.6345527951007,3.8365461448312774,6447.125,599,1.8142913014068198,0.9948411212128111,1.804936077644182,False,True,B0026_p1,0,8.953411477587117,16.634552795100703,1.0041079114485345,1.0800971048566321,0.9992019317427395,0.9543898960282388,1.0215558403079374,0.995398204295207,0.9606707040506622,0.993470221126435,0.9492868462757528
B0026,30,10,24.0,1.717679232699393,3.391747147883427,1.8964443776301838,4.137907749692748,0.2556778882716662,-1.002108129626011,-4.0277523093513175,0.0035022633535197072,1.7391740569142435,32.14122281811958,26.253373650244296,40.0980220096873,3.9492364267316744,6431.219,595,1.8142913014068198,0.9467494174543455,1.8049315924982108,False,True,B0026_p1,0,8.14122281811958,16.0980220096873,0.9893690899039712,0.9827755414612848,0.9872343763637117,0.983721323702937,0.9288876913472984,0.9632926354273205,0.9888883374026737,0.9910191848370444,0.9429477020602218
B0026,34,11,24.0,1.809804813280106,3.433128893119263,2.0399077334404954,4.186123854255208,0.25297141889198604,-1.046478428570111,-4.028862296598938,0.002465421576114108,1.7642652063260653,32.73498021932445,26.46703845524767,40.34748376711444,3.879028297849136,6442.203,593,1.8142913014068198,0.9975271401437933,1.8049315924982108,False,True,B0026_p1,0,8.734980219324449,16.34748376711444,1.0014401016384886,1.057121132004002,0.9987379184429043,0.9733081758991209,0.9966335268252362,0.9782202255129666,0.971308230176664,0.9927117651591032,0.9397781299524565
B0026,36,12,24.0,1.806556213274488,3.4445618404708633,2.1312634408664395,4.1900980869893365,0.2475457610631164,-1.046791486848897,-4.027646271570473,0.007179850996485138,1.7643780494907528,33.0777254348539,26.866927200418342,40.655125518765814,3.8332818400896995,6427.079,589,1.8142913014068198,0.9957365787256247,1.8007519383961936,False,True,B0026_p1,0,9.077725434853903,16.655125518765814,1.0047750804039994,1.104463493261812,0.9996861027457304,0.9524329436392872,1.035739668382362,0.9966292594636841,0.9598533225267746,0.9903812312196625,0.9334389857369255
B0026,38,13,24.0,1.7938155707698507,3.435084142217923,1.8782785619868927,4.18806162606315,0.2572617260713015,-1.0469850347811238,-4.029328017656563,0.0061861294480158755,1.7643401902344973,33.067457381369145,26.846354528059383,40.78648924035223,3.8821731468997074,6417.156,585,1.8142913014068198,0.9887141989706437,1.799304949381792,False,True,B0026_p1,0,9.067457381369145,16.786489240352232,1.0020104457522838,0.973361651175069,0.9992002378221826,0.9898151436547526,1.0345681160604112,1.004489958466976,0.9720957000095541,0.9888521457739425,0.9270998415213946
B0026,40,14,24.0,1.799304949381792,3.4457210478614795,1.9640553148703692,4.1883484559434,0.2502691293073183,-1.0475275600281526,-4.029272047274109,0.005741252990129893,1.764649470332957,32.902717226956746,26.721977656250186,40.64545029611132,3.878493328773138,6398.907,581,1.8142913014068198,0.991739831407775,1.795972684272296,False,True,B0026_p1,0,8.902717226956746,16.64545029611132,1.0051132199854773,1.0178128862095448,0.9992686705507691,0.9629111098672181,1.0157717871644927,0.9960503019542718,0.971174273982868,0.9860400647199322,0.9207606973058637
B0026,42,15,24.0,1.7842197448470132,3.4449342432242034,1.9028600928182506,4.18723267594963,0.2520616656913995,-1.0476470565655591,-4.028750889542927,0.0039839523366369525,1.7648031396157438,33.04143942038261,26.76115770717377,40.753548433947245,3.8417840121057383,6384.75,577,1.8142913014068198,0.9834251773480428,1.795972684272296,False,True,B0026_p1,0,9.04143942038261,16.753548433947245,1.0048837098970262,0.9861002938464261,0.9990024644309276,0.9698078981520946,1.0315995492671577,1.0025188072164766,0.9619822654009823,0.983858540719624,0.9144215530903328
B0026,46,16,24.0,1.6818819918515189,3.348388974288582,2.066791178782658,4.116319031433004,0.26944182934103833,-0.99787222854682,-4.027668196882973,0.005249192243253369,1.737172684988675,33.28920270851618,27.272018113625958,40.90407080657346,3.794569150721836,6284.063,565,1.8142913014068198,0.9270187155432926,1.795972684272296,False,True,B0026_p1,0,9.289202708516179,16.904070806573458,0.9767215560876019,1.0710526729783298,0.9820836755513909,1.0366781218823142,1.059868554287237,1.0115259444244282,0.9501596696559955,0.968343169735727,0.8954041204437401
B0026,50,17,24.0,1.8007519383961936,3.4115903895548496,2.1735697218309302,4.1829771605808554,0.2617822201498266,-1.05175253436239,-4.027827958238032,0.0037481053878815466,1.7676558282741908,33.31828122927918,27.178165265331575,40.760169873884465,3.787946074641643,6370.937000000005,559,1.8142913014068198,0.9925373819517694,1.7959303030608789,False,True,B0026_p1,0,9.31828122927918,16.760169873884465,0.9951573427121003,1.1263874572190606,0.997987170877921,1.0072077560890083,1.0631863212397914,1.0029150288344872,0.9485012521834175,0.9817300254256884,0.8858954041204438
B0026,52,18,24.0,1.795972684272296,3.4077180188358045,1.8699981350012518,4.188680037627242,0.2722544946157835,-1.0581306387784024,-4.02962982115965,0.00515289392316887,1.7708507407535288,33.24546150252619,27.037146422025586,40.86760057065783,3.807344333409932,6359.812,567,1.8142913014068198,0.9899031555074318,1.7938155707698507,False,True,B0026_p1,0,9.24546150252619,16.867600570657828,0.9940277762299811,0.9690705677083802,0.9993477802981737,1.0474998586617799,1.054877821475164,1.00934359496257,0.9533585739006072,0.9800157176978196,0.8985736925515055
B0026,54,19,24.0,1.7931026940553298,3.416993809879986,1.834360851438286,4.189566172290167,0.26822799990446744,-1.0584303641401285,-4.028266984927104,0.002527081159935938,1.770910802595974,33.19381621015531,26.912811421770908,40.845772478695196,3.780820146855691,6346.156,563,1.8142913014068198,0.9883212760072982,1.7931026940553298,False,True,B0026_p1,0,9.193816210155312,16.845772478695196,0.996733514760416,0.9506026120631065,0.9995591969498359,1.0320079100459885,1.0489852574867946,1.0080374195690727,0.946716920702779,0.9779113953309192,0.8922345483359746
B0026,56,20,24.0,1.8010267542068712,3.4279308915459796,1.8588013920189892,4.191202777072821,0.262402145529525,-1.058835499937123,-4.029480151507068,0.0037213046467527502,1.7711721533491755,32.950371591621256,26.794587883115437,40.61328442378913,3.8472047016077267,6328.172,559,1.8142913014068198,0.9926888547667824,1.7842197448470132,False,True,B0026_p1,0,8.950371591621256,16.613284423789132,0.9999238500248954,0.9632681907566519,0.9999496630016895,1.0095929205599616,1.021208998964828,0.9941255221334084,0.9633396054156023,0.9751401494722243,0.8858954041204438
B0026,58,21,24.0,1.7824572301269948,3.450423062016945,2.1656553710973343,4.18738502716279,0.2434768719967029,-1.048570222149277,-4.028789778263289,0.00353301902756691,1.7658030440830614,32.98142836772341,26.68911300750602,40.55411444614823,3.7994913877888377,6326.062,557,1.8142913014068198,0.9824537155333652,1.7824572301269948,False,True,B0026_p1,0,8.98142836772341,16.554114446148233,1.0064847925888807,1.1222860818139755,0.9990388128379029,0.9367778826347166,1.0247524785745512,0.990584838460248,0.9513921972394397,0.9748150088604669,0.8827258320126783
B0026,65,22,24.0,1.7959303030608789,3.4243550860962872,2.161441726851442,4.187376898822461,0.25523705702751964,-1.0522245912177104,-4.028805091889541,0.00591276904559493,1.7677747819970289,32.285643510120714,26.055865754438425,39.89740047610024,3.82843986566964,6352.843,555,1.8142913014068198,0.9898797958565398,1.7824572301269948,False,True,B0026_p1,0,8.285643510120714,15.897400476100238,0.9988807913211699,1.120102486790505,0.9990368735542162,0.9820252243728271,0.9453656340559956,0.9512876048902611,0.9586408927006976,0.97894182910856,0.8795562599049128
